Id_Trilha;isolamento_QualItatIvo;NíveCurtoCirtuito_Qualitativo;EspessuraTrlha_Qualitativo;Isolamento_Quantitativo_mm;EspessuraTrlha__Quantitativo_mm;Frequencia_Hz;absz;phasez_DEG;realz;imagz;R_ACurtoVsAIsolamento;R_ATrilhaVsAIsolamento;Area_CURTO;Area_ISOLAMENTO;Area_TRILHA
I1_C3_T11;1;3;11;0,5;2,75;1262283;24818;-81,59732603;3626,526;-24551,18;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;1158226;27017;-82,13430207;3697,308;-26763,04;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;1062747;29417;-82,62234752;3777,418;-29173,16;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;975139;32022;-83,0598581;3869,312;-31787,6;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;894753;34855;-83,47043965;3963,498;-34628,94;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;820994;37934;-83,84148712;4069,502;-37715,34;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;753315;41286;-84,18973087;4179,562;-41073,46;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;691215;44928;-84,50863918;4299,466;-44722,08;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;634235;48911;-84,81299436;4421,896;-48711,08;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;581951;53237;-85,045959;4597,326;-53037,64;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;533978;57919;-85,26895417;4777,054;-57721,64;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;489959;63000;-85,47808377;4966,904;-62803,66;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;449569;68538;-85,67220187;5171,99;-68342,98;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;412509;74555;-85,85749642;5385,628;-74359,72;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;378504;81114;-86,02170612;5627,558;-80918,48;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;347302;88236;-86,1618516;5906,342;-88038,32;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;318672;95988;-86,3030284;6189,158;-95788;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;292402;104404;-86,4129217;6532,212;-104199,6;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;268298;113591;-86,53072183;6873,866;-113382;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;246180;123512;-86,65791846;7200,278;-123301,4;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;225886;134444;-86,72231891;7686,494;-134224;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;207265;146202;-86,80207464;8155,956;-145973,4;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;190179;159002;-86,8948938;8612,862;-158768;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;174502;172977;-86,94966857;9204,61;-172731,4;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;160117;188152;-86,97900401;9916,06;-187890,2;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;146917;204521;-87,03446632;10580,76;-204246,4;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;134806;222559;-87,09141832;11293,1;-222271,6;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;123693;242142;-87,11261776;12196,86;-241833,8;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;113497;263301;-87,15765225;13057,12;-262976,6;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;104141;286414;-87,17312211;14125,24;-286065;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;95556;311362;-87,24256459;14978,38;-311000,8;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;87679;338748;-87,1935194;16585,76;-338339,4;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;80451;368308;-87,23351186;17776,54;-367876,2;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;73819;400582;-87,2194171;19431,96;-400107,6;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;67733;435755;-87,2614722;20818,44;-435252,2;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;62150;474038;-87,23603287;22857,3;-473482;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;57026;515345;-87,24290837;24790,68;-514743;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;52325;560034;-87,2384393;26981,24;-559374,2;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;48012;609042;-87,22950115;29439,84;-608321,4;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;44054;661963;-87,19569664;32384,42;-661149,4;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;40423;720336;-87,17529935;35499,66;-719447;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;37090;782997;-87,19076921;38375,3;-782038,8;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;34033;853020;-87,15066216;42397,18;-851933,8;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;31227;925643;-87,12522283;46419,96;-924445;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;28653;1006112;-87,0713648;51402,46;-1004762;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;26291;1095462;-87,09164751;55589,6;-1093998;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;24124;1190488;-87,0061622;62178,16;-1188800;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;22135;1294434;-87,08465742;65842,04;-1292664;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;20310;1404574;-86,85581808;77023,7;-1402352;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;18636;1532666;-86,89775859;82931,84;-1530248;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;17100;1665990;-86,91231172;89737,7;-1663364;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;15690;1807372;-86,75119599;102456,92;-1804160;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;14397;1955520;-86,75600883;110666,8;-1952122;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;13210;2131862;-86,85100523;117065,6;-2128272;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;12121;2311810;-86,87632997;125970;-2307830;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;11122;2512456;-86,93809482;134084,8;-2508204;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;10205;2744630;-86,96754485;145149,8;-2739916;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;9364;2990132;-86,63041648;175761;-2983638;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;8592;3244990;-86,21777228;213882,4;-3236512;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;7884;3515036;-86,25512913;229360,2;-3505772;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;7234;3823558;-86,52648194;230928,2;-3814004;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;6637;4138894;-86,21949115;272181,6;-4126956;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;6090;4520866;-86,23484642;295842,6;-4507118;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;5588;4901200;-86,31219572;315642,6;-4885742;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;5127;5303206;-86,22625205;350021,4;-5284686;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;4705;5739396;-86,25489994;371547,6;-5715774;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;4317;6224606;-85,784387;456401;-6196376;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;3961;6813002;-85,32315598;556875;-6769862;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;3635;7456350;-86,33075956;471552,6;-7418144;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;3335;8068194;-84,68786037;742456,4;-8009850;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;3060;8789236;-83,9910291;906681,8;-8701608;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;2808;9483458;-86,22522073;616020;-9418510;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;2576;10335240;-85,17498909;841857;-10229640;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;2364;11498380;-85,85050633;804072,66;-11367480;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;2169;12292180;-85,43453897;966442,4;-12126960;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;1990;13457180;-86,55077535;765616,6;-13290700;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;1826;14714780;-86,48946887;902658,4;-14388940;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;1676;16135440;-83,03189775;1969515,8;-15666760;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;1538;16411820;-82,70783283;2110016;-15856220;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;1411;18492580;-84,13598743;1892811,2;-17675860;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;1294;21229100;-82,69305051;1877407,26;-19790640;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;1188;22462160;-83,49301419;2778232;-20741080;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;1090;26032600;-83,92009693;1825803,2;-23141880;0,005378814;2,58384965;9204;1711158;4421375
I1_C3_T11;1;3;11;0,5;2,75;1000;26915480;-87,29791231;970499,6;-24831600;0,005378814;2,58384965;9204;1711158;4421375
I2_C4_T9;2;4;9;1;2,25;5000000;6266;-61,92585146;2948,78;-5528,576;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;4587823;7069;-63,75404519;3126,088;-6340,204;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;4209624;7788;-65,54809064;3223,592;-7089,266;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;3862602;8550;-67,45099807;3278,666;-7896,35;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;3544187;9380;-69,25398166;3322,626;-8771,764;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;3252021;10298;-70,90261041;3369,2;-9731,144;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;2983939;11275;-72,3500164;3418,632;-10744,34;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;2737957;12346;-73,7007071;3465,046;-11850,04;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;2512253;13512;-74,85854022;3529,316;-13042,72;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;2305154;14761;-75,89467709;3597,298;-14315,68;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;2115128;16107;-76,85357926;3663,278;-15684,48;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;1940767;17566;-77,73455916;3731,86;-17165,48;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;1780779;19150;-78,5432318;3803,644;-18768,12;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;1633980;20868;-79,27971175;3881,778;-20503,8;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;1499282;22732;-79,95591654;3964,55;-22383,46;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;1375688;24755;-80,57012729;4055,786;-24420,06;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;1262283;26952;-81,12681309;4157,246;-26629,04;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;1158226;29335;-81,64957978;4260,224;-29023,88;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;1062747;31926;-82,11252968;4381,26;-31624,46;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;975139;34739;-82,54041456;4510,074;-34445,14;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;894753;37796;-82,93151555;4651,026;-37508,5;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;820994;41115;-83,28949958;4804,486;-40833,02;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;753315;44724;-83,61940868;4970,264;-44447,02;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;691215;48649;-83,93728566;5138,18;-48377,06;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;634235;52935;-84,2027943;5346,866;-52664,52;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;581951;57591;-84,41879939;5601,126;-57318,34;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;533978;62617;-84,61807411;5873,138;-62341,04;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;489959;68080;-84,81150467;6156,626;-67800,82;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;449569;74021;-84,98499629;6470,628;-73737,46;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;412509;80481;-85,14141376;6816,598;-80191,76;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;378504;87491;-85,27571507;7205,794;-87194,06;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;347302;95122;-85,39798427;7631,798;-94815,76;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;318672;103392;-85,50994022;8093,974;-103074,2;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;292402;112434;-85,61215589;8602,07;-112103,8;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;268298;122232;-85,70084976;9162,818;-121888,2;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;246180;132813;-85,776251;9781,918;-132452,2;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;225886;144373;-85,81578509;10534,06;-143988,6;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;207265;156936;-85,8549754;11343,66;-156525,2;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;190179;170581;-85,90562487;12179,42;-170144,8;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;174502;185322;-85,94848212;13093,54;-184858,4;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;160117;201534;-85,97162961;14157,76;-201035,4;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;146917;218998;-85,98778702;15322,88;-218461,2;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;134806;237950;-85,99603761;16614,56;-237368;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;123693;258565;-85,98331795;18111,74;-257928,8;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;113497;280978;-85,98755784;19660,42;-280289;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;104141;305393;-85,97644246;21428,34;-304639;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;95556;331758;-85,96269147;23357,56;-330933,4;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;87679;360338;-85,9065416;25722,3;-359417;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;80451;391436;-85,88167524;28110,38;-390422,2;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;73819;425315;-85,82541078;30961,96;-424183,8;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;67733;461900;-85,79240841;33891,06;-460651;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;62150;502099;-85,72113246;37459,34;-500695;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;57026;545568;-85,66486801;41239,62;-543999,6;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;52325;592125;-85,61353099;45284,68;-590381,8;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;48012;642626;-85,48599058;50574,8;-640620,4;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;44054;698227;-85,49045965;54897;-696046,8;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;40423;758577;-85,40772455;60734,44;-756124,4;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;37090;822493;-85,25760961;67993,6;-819657,2;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;34033;892077;-85,22449265;74270,16;-888956,2;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;31227;969820;-85,14026785;82156,06;-966293;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;28653;1051960;-84,89366681;93626,38;-1047738;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;26291;1140726;-84,983392;99754,04;-1136286;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;24124;1241868;-84,64167998;115956,2;-1236356;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;22135;1343626;-84,50084695;128766,6;-1337340;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;20310;1458792;-84,54462093;138671,8;-1452074;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;18636;1578738;-84,45306227;152595,4;-1571226;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;17100;1719218;-84,22158732;173024,2;-1710284;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;15690;1858810;-84,052221;192612;-1848546;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;14397;2024464;-83,98587248;212021,2;-2013030;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;13210;2191964;-83,79301489;237029,2;-2178702;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;12121;2381626;-83,42620731;272487,2;-2365416;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;11122;2573610;-83,40878939;295346,2;-2555854;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;10205;2790474;-83,0856412;336174,4;-2769198;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;9364;3024174;-82,88430383;374707;-2999756;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;8592;3279192;-82,69900928;416722,6;-3251062;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;7884;3548564;-82,90527408;438253,2;-3519296;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;7234;3832538;-82,05030646;529340,6;-3793430;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;6637;4121678;-81,89583704;580559,8;-4077384;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;6090;4512570;-81,87990881;637024,8;-4462600;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;5588;4899156;-81,45236771;728398,4;-4839168;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;5127;5291538;-81,72945009;761630,4;-5230816;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;4705;5690202;-80,45587951;941010,8;-5602396;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;4317;6223498;-80,56691873;1016933,4;-6125596;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;3961;6710016;-80,63315265;1090798,6;-6605468;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;3635;7294528;-79,95385389;1266418;-7159900;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;3335;7783982;-80,14476343;1326630;-7643524;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;3060;8376140;-79,86092013;1472574;-8208884;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;2808;9176730;-80,08357153;1573750;-8986234;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;2576;9975870;-78,91828997;1902394;-9734576;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;2364;10739700;-77,21694909;2365182;-10395120;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;2169;11807280;-78,9354787;2268816;-11504320;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;1990;12586160;-77,9363549;2635878;-12182000;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;1826;13846860;-78,32699752;2771276;-13398880;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;1676;14971040;-77,72080818;3054822;-14426120;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;1538;16288120;-76,24796287;3910598;-15511660;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;1411;16785500;-74,93485819;4389800;-15812360;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;1294;18246100;-76,286924;4147858;-17180660;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;1188;20414000;-74,86896805;5198982;-18857860;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;1090;22270800;-73,81724672;5706872;-20301680;0,005325965;1,041055472;18408;3456275;3598174
I2_C4_T9;2;4;9;1;2,25;1000;24935120;-76,10609852;5198176;-22024880;0,005325965;1,041055472;18408;3456275;3598174
I3_C4_T3;3;4;3;1,5;0,75;5000000;7514;-62,7588175;3439,35;-6680,476;0,005288944;0,246433909;27612;5220702;1286558
I3_C4_T3;3;4;3;1,5;0,75;4587823;8506;-64,37856918;3678,196;-7669,626;0,005288944;0,246433909;27612;5220702;1286558
I3_C4_T3;3;4;3;1,5;0,75;4209624;9358;-66,04106352;3800,112;-8551,656;0,005288944;0,246433909;27612;5220702;1286558
I3_C4_T3;3;4;3;1,5;0,75;3862602;10248;-67,8972176;3856,004;-9494,88;0,005288944;0,246433909;27612;5220702;1286558
I3_C4_T3;3;4;3;1,5;0,75;3544187;11221;-69,7258697;3888,086;-10525,52;0,005288944;0,246433909;27612;5220702;1286558
I3_C4_T3;3;4;3;1,5;0,75;3252021;12312;-71,38996832;3928,91;-11667,8;0,005288944;0,246433909;27612;5220702;1286558
I3_C4_T3;3;4;3;1,5;0,75;2983939;13475;-72,82213362;3979,574;-12873,46;0,005288944;0,246433909;27612;5220702;1286558
I3_C4_T3;3;4;3;1,5;0,75;2737957;14752;-74,20788934;4014,59;-14194,78;0,005288944;0,246433909;27612;5220702;1286558
I3_C4_T3;3;4;3;1,5;0,75;2512253;16150;-75,34773158;4085,178;-15624,82;0,005288944;0,246433909;27612;5220702;1286558
I3_C4_T3;3;4;3;1,5;0,75;2305154;17643;-76,35682485;4161,462;-17145,06;0,005288944;0,246433909;27612;5220702;1286558
I3_C4_T3;3;4;3;1,5;0,75;2115128;19247;-77,3064451;4229,206;-18776,44;0,005288944;0,246433909;27612;5220702;1286558
I3_C4_T3;3;4;3;1,5;0,75;1940767;20991;-78,18582072;4297,62;-20546,14;0,005288944;0,246433909;27612;5220702;1286558
I3_C4_T3;3;4;3;1,5;0,75;1780779;22883;-78,98910755;4370,43;-22461,36;0,005288944;0,246433909;27612;5220702;1286558
I3_C4_T3;3;4;3;1,5;0,75;1633980;24936;-79,72008711;4449,92;-24535,48;0,005288944;0,246433909;27612;5220702;1286558
I3_C4_T3;3;4;3;1,5;0,75;1499282;27164;-80,39457302;4532,642;-26783,16;0,005288944;0,246433909;27612;5220702;1286558
I3_C4_T3;3;4;3;1,5;0,75;1375688;29590;-81,01852406;4619,424;-29227,22;0,005288944;0,246433909;27612;5220702;1286558
